"EMBALSE_NOMBRE";"FECHA";"AGUA_TOTAL";"AGUA_ACTUAL";"AÑO";"SEMANA";"Cambio_semanal";"Tasa_cambio";"Promedio_4_semanas";"AGUA_SIGUIENTE_SEMANA"
"Bao";1993-02-23 01:00:00;238.0;160.0;1993;8;3.0;1.910828025477707;156.0;162.0
"Bao";1993-03-02 01:00:00;238.0;162.0;1993;9;2.0;1.25;158.25;161.0
"Bao";1993-03-09 01:00:00;238.0;161.0;1993;10;-1.0;-0.6172839506172839;160.0;147.0
"Bao";1993-03-16 01:00:00;238.0;147.0;1993;11;-14.0;-8.695652173913043;157.5;136.0
"Bao";1993-03-23 01:00:00;238.0;136.0;1993;12;-11.0;-7.482993197278912;151.5;130.0
"Bao";1993-03-30 02:00:00;238.0;130.0;1993;13;-6.0;-4.411764705882353;143.5;127.0
"Bao";1993-04-06 02:00:00;238.0;127.0;1993;14;-3.0;-2.307692307692308;135.0;116.0
"Bao";1993-04-13 02:00:00;238.0;116.0;1993;15;-11.0;-8.661417322834646;127.25;122.0
"Bao";1993-04-20 02:00:00;238.0;122.0;1993;16;6.0;5.172413793103448;123.75;127.0
"Bao";1993-04-27 02:00:00;238.0;127.0;1993;17;5.0;4.098360655737705;123.0;132.0
"Bao";1993-05-04 02:00:00;238.0;132.0;1993;18;5.0;3.937007874015748;124.25;134.0
"Bao";1993-05-11 02:00:00;238.0;134.0;1993;19;2.0;1.5151515151515151;128.75;133.0
"Bao";1993-05-18 02:00:00;238.0;133.0;1993;20;-1.0;-0.7462686567164178;131.5;142.0
"Bao";1993-05-25 02:00:00;238.0;142.0;1993;21;9.0;6.7669172932330826;135.25;168.0
"Bao";1993-06-01 02:00:00;238.0;168.0;1993;22;26.0;18.30985915492958;144.25;179.0
"Bao";1993-06-08 02:00:00;238.0;179.0;1993;23;11.0;6.547619047619048;155.5;193.0
"Bao";1993-06-15 02:00:00;238.0;193.0;1993;24;14.0;7.82122905027933;170.5;203.0
"Bao";1993-06-22 02:00:00;238.0;203.0;1993;25;10.0;5.181347150259067;185.75;208.0
"Bao";1993-06-29 02:00:00;238.0;208.0;1993;26;5.0;2.4630541871921183;195.75;200.0
"Bao";1993-07-06 02:00:00;238.0;200.0;1993;27;-8.0;-3.8461538461538463;201.0;195.0
"Bao";1993-07-13 02:00:00;238.0;195.0;1993;28;-5.0;-2.5;201.5;187.0
"Bao";1993-07-20 02:00:00;238.0;187.0;1993;29;-8.0;-4.102564102564102;197.5;191.0
"Bao";1993-07-27 02:00:00;238.0;191.0;1993;30;4.0;2.13903743315508;193.25;197.0
"Bao";1993-08-03 02:00:00;238.0;197.0;1993;31;6.0;3.1413612565445024;192.5;195.0
"Bao";1993-08-10 02:00:00;238.0;195.0;1993;32;-2.0;-1.015228426395939;192.5;191.0
"Bao";1993-08-17 02:00:00;238.0;191.0;1993;33;-4.0;-2.051282051282051;193.5;190.0
"Bao";1993-08-24 02:00:00;238.0;190.0;1993;34;-1.0;-0.5235602094240838;193.25;192.0
"Bao";1993-08-31 02:00:00;238.0;192.0;1993;35;2.0;1.0526315789473684;192.0;190.0
"Bao";1993-09-07 02:00:00;238.0;190.0;1993;36;-2.0;-1.0416666666666665;190.75;182.0
"Bao";1993-09-14 02:00:00;238.0;182.0;1993;37;-8.0;-4.2105263157894735;188.5;184.0
"Bao";1993-09-21 02:00:00;238.0;184.0;1993;38;2.0;1.098901098901099;187.0;185.0
"Bao";1993-09-28 01:00:00;238.0;185.0;1993;39;1.0;0.5434782608695652;185.25;185.0
"Bao";1993-10-05 01:00:00;238.0;185.0;1993;40;0.0;0.0;184.0;173.0
"Bao";1993-10-12 01:00:00;238.0;173.0;1993;41;-12.0;-6.486486486486487;181.75;196.0
"Bao";1993-10-19 01:00:00;238.0;196.0;1993;42;23.0;13.294797687861271;184.75;206.0
"Bao";1993-10-26 01:00:00;238.0;206.0;1993;43;10.0;5.1020408163265305;190.0;196.0
"Bao";1993-11-02 01:00:00;238.0;196.0;1993;44;-10.0;-4.854368932038835;192.75;196.0
"Bao";1993-11-09 01:00:00;238.0;196.0;1993;45;0.0;0.0;198.5;187.0
"Bao";1993-11-16 01:00:00;238.0;187.0;1993;46;-9.0;-4.591836734693878;196.25;177.0
"Bao";1993-11-23 01:00:00;238.0;177.0;1993;47;-10.0;-5.347593582887701;189.0;187.0
"Bao";1993-11-30 01:00:00;238.0;187.0;1993;48;10.0;5.649717514124294;186.75;187.0
"Bao";1993-12-07 01:00:00;238.0;187.0;1993;49;0.0;0.0;184.5;189.0
"Bao";1993-12-14 01:00:00;238.0;189.0;1993;50;2.0;1.06951871657754;185.0;188.0
"Bao";1993-12-21 01:00:00;238.0;188.0;1993;51;-1.0;-0.5291005291005291;187.75;181.0
"Bao";1993-12-28 01:00:00;238.0;181.0;1993;52;-7.0;-3.723404255319149;186.25;191.0
"Bao";1994-01-04 01:00:00;238.0;191.0;1994;1;10.0;5.524861878453039;187.25;201.0
"Bao";1994-01-11 01:00:00;238.0;201.0;1994;2;10.0;5.2356020942408374;190.25;191.0
"Bao";1994-01-18 01:00:00;238.0;191.0;1994;3;-10.0;-4.975124378109453;191.0;181.0
"Bao";1994-01-25 01:00:00;238.0;181.0;1994;4;-10.0;-5.2356020942408374;191.0;187.0
"Bao";1994-02-01 01:00:00;238.0;187.0;1994;5;6.0;3.314917127071823;190.0;186.0
"Bao";1994-02-08 01:00:00;238.0;186.0;1994;6;-1.0;-0.53475935828877;186.25;177.0
"Bao";1994-02-15 01:00:00;238.0;177.0;1994;7;-9.0;-4.838709677419355;182.75;183.0
"Bao";1994-02-22 01:00:00;238.0;183.0;1994;8;6.0;3.389830508474576;183.25;185.0
"Bao";1994-03-01 01:00:00;238.0;185.0;1994;9;2.0;1.092896174863388;182.75;188.0
"Bao";1994-03-08 01:00:00;238.0;188.0;1994;10;3.0;1.6216216216216217;183.25;181.0
"Bao";1994-03-15 01:00:00;238.0;181.0;1994;11;-7.0;-3.723404255319149;184.25;176.0
"Bao";1994-03-22 01:00:00;238.0;176.0;1994;12;-5.0;-2.7624309392265194;182.5;180.0
"Bao";1994-03-29 02:00:00;238.0;180.0;1994;13;4.0;2.272727272727273;181.25;182.0
"Bao";1994-04-05 02:00:00;238.0;182.0;1994;14;2.0;1.1111111111111112;179.75;196.0
"Bao";1994-04-12 02:00:00;238.0;196.0;1994;15;14.0;7.6923076923076925;183.5;204.0
"Bao";1994-04-19 02:00:00;238.0;204.0;1994;16;8.0;4.081632653061225;190.5;200.0
"Bao";1994-04-26 02:00:00;238.0;200.0;1994;17;-4.0;-1.9607843137254901;195.5;193.0
"Bao";1994-05-03 02:00:00;238.0;193.0;1994;18;-7.0;-3.5000000000000004;198.25;196.0
"Bao";1994-05-10 02:00:00;238.0;196.0;1994;19;3.0;1.5544041450777202;198.25;211.0
"Bao";1994-05-17 02:00:00;238.0;211.0;1994;20;15.0;7.653061224489796;200.0;215.0
"Bao";1994-05-24 02:00:00;238.0;215.0;1994;21;4.0;1.8957345971563981;203.75;210.0
"Bao";1994-05-31 02:00:00;238.0;210.0;1994;22;-5.0;-2.3255813953488373;208.0;206.0
"Bao";1994-06-07 02:00:00;238.0;206.0;1994;23;-4.0;-1.9047619047619049;210.5;201.0
"Bao";1994-06-14 02:00:00;238.0;201.0;1994;24;-5.0;-2.4271844660194173;208.0;195.0
"Bao";1994-06-21 02:00:00;238.0;195.0;1994;25;-6.0;-2.9850746268656714;203.0;196.0
"Bao";1994-06-28 02:00:00;238.0;196.0;1994;26;1.0;0.5128205128205128;199.5;188.0
"Bao";1994-07-05 02:00:00;238.0;188.0;1994;27;-8.0;-4.081632653061225;195.0;183.0
"Bao";1994-07-12 02:00:00;238.0;183.0;1994;28;-5.0;-2.6595744680851063;190.5;175.0
"Bao";1994-07-19 02:00:00;238.0;175.0;1994;29;-8.0;-4.371584699453552;185.5;172.0
"Bao";1994-07-26 02:00:00;238.0;172.0;1994;30;-3.0;-1.7142857142857144;179.5;165.0
"Bao";1994-08-02 02:00:00;238.0;165.0;1994;31;-7.0;-4.069767441860465;173.75;161.0
"Bao";1994-08-09 02:00:00;238.0;161.0;1994;32;-4.0;-2.4242424242424243;168.25;164.0
"Bao";1994-08-16 02:00:00;238.0;164.0;1994;33;3.0;1.8633540372670807;165.5;164.0
"Bao";1994-08-23 02:00:00;238.0;164.0;1994;34;0.0;0.0;163.5;156.0
"Bao";1994-08-30 02:00:00;238.0;156.0;1994;35;-8.0;-4.878048780487805;161.25;146.0
"Bao";1994-09-06 02:00:00;238.0;146.0;1994;36;-10.0;-6.41025641025641;157.5;140.0
"Bao";1994-09-13 02:00:00;238.0;140.0;1994;37;-6.0;-4.10958904109589;151.5;129.0
"Bao";1994-09-20 02:00:00;238.0;129.0;1994;38;-11.0;-7.857142857142857;142.75;114.0
"Bao";1994-09-27 01:00:00;238.0;114.0;1994;39;-15.0;-11.627906976744185;132.25;98.0
"Bao";1994-10-04 01:00:00;238.0;98.0;1994;40;-16.0;-14.035087719298245;120.25;95.0
"Bao";1994-10-11 01:00:00;238.0;95.0;1994;41;-3.0;-3.061224489795918;109.0;96.0
"Bao";1994-10-18 01:00:00;238.0;96.0;1994;42;1.0;1.0526315789473684;100.75;112.0
"Bao";1994-10-25 01:00:00;238.0;112.0;1994;43;16.0;16.666666666666664;100.25;128.0
"Bao";1994-11-01 01:00:00;238.0;128.0;1994;44;16.0;14.285714285714285;107.75;150.0
"Bao";1994-11-08 01:00:00;238.0;150.0;1994;45;22.0;17.1875;121.5;159.0
"Bao";1994-11-15 01:00:00;238.0;159.0;1994;46;9.0;6.0;137.25;155.0
"Bao";1994-11-22 01:00:00;238.0;155.0;1994;47;-4.0;-2.515723270440252;148.0;143.0
"Bao";1994-11-29 01:00:00;238.0;143.0;1994;48;-12.0;-7.741935483870968;151.75;142.0
"Bao";1994-12-06 01:00:00;238.0;142.0;1994;49;-1.0;-0.6993006993006993;149.75;153.0
"Bao";1994-12-13 01:00:00;238.0;153.0;1994;50;11.0;7.746478873239436;148.25;158.0
"Bao";1994-12-20 01:00:00;238.0;158.0;1994;51;5.0;3.2679738562091507;149.0;151.0
"Bao";1994-12-27 01:00:00;238.0;151.0;1994;52;-7.0;-4.430379746835443;151.0;169.0
"Bao";1995-01-03 01:00:00;238.0;169.0;1995;1;18.0;11.920529801324504;157.75;181.0
"Bao";1995-01-10 01:00:00;238.0;181.0;1995;2;12.0;7.100591715976331;164.75;175.0
"Bao";1995-01-17 01:00:00;238.0;175.0;1995;3;-6.0;-3.314917127071823;169.0;171.0
"Bao";1995-01-24 01:00:00;238.0;171.0;1995;4;-4.0;-2.2857142857142856;174.0;194.0
"Bao";1995-01-31 01:00:00;238.0;194.0;1995;5;23.0;13.450292397660817;180.25;190.0
"Bao";1995-02-07 01:00:00;238.0;190.0;1995;6;-4.0;-2.0618556701030926;182.5;182.0
"Bao";1995-02-14 01:00:00;238.0;182.0;1995;7;-8.0;-4.2105263157894735;184.25;194.0
"Bao";1995-02-21 01:00:00;238.0;194.0;1995;8;12.0;6.593406593406594;190.0;205.0
"Bao";1995-02-28 01:00:00;238.0;205.0;1995;9;11.0;5.670103092783505;192.75;208.0
"Bao";1995-03-07 01:00:00;238.0;208.0;1995;10;3.0;1.4634146341463417;197.25;203.0
"Bao";1995-03-14 01:00:00;238.0;203.0;1995;11;-5.0;-2.403846153846154;202.5;194.0
"Bao";1995-03-21 01:00:00;238.0;194.0;1995;12;-9.0;-4.433497536945813;202.5;190.0
"Bao";1995-03-28 02:00:00;238.0;190.0;1995;13;-4.0;-2.0618556701030926;198.75;195.0
"Bao";1995-04-04 02:00:00;238.0;195.0;1995;14;5.0;2.631578947368421;195.5;197.0
"Bao";1995-04-11 02:00:00;238.0;197.0;1995;15;2.0;1.0256410256410255;194.0;199.0
"Bao";1995-04-18 02:00:00;238.0;199.0;1995;16;2.0;1.015228426395939;195.25;199.0
"Bao";1995-04-25 02:00:00;238.0;199.0;1995;17;0.0;0.0;197.5;196.0
"Bao";1995-05-02 02:00:00;238.0;196.0;1995;18;-3.0;-1.507537688442211;197.75;193.0
"Bao";1995-05-09 02:00:00;238.0;193.0;1995;19;-3.0;-1.530612244897959;196.75;194.0
"Bao";1995-05-16 02:00:00;238.0;194.0;1995;20;1.0;0.5181347150259068;195.5;194.0
"Bao";1995-05-23 02:00:00;238.0;194.0;1995;21;0.0;0.0;194.25;191.0
"Bao";1995-05-30 02:00:00;238.0;191.0;1995;22;-3.0;-1.5463917525773196;193.0;192.0
"Bao";1995-06-06 02:00:00;238.0;192.0;1995;23;1.0;0.5235602094240838;192.75;194.0
"Bao";1995-06-13 02:00:00;238.0;194.0;1995;24;2.0;1.0416666666666665;192.75;196.0
"Bao";1995-06-20 02:00:00;238.0;196.0;1995;25;2.0;1.0309278350515463;193.25;192.0
"Bao";1995-06-27 02:00:00;238.0;192.0;1995;26;-4.0;-2.0408163265306123;193.5;193.0
"Bao";1995-07-04 02:00:00;238.0;193.0;1995;27;1.0;0.5208333333333333;193.75;199.0
"Bao";1995-07-11 02:00:00;238.0;199.0;1995;28;6.0;3.1088082901554404;195.0;200.0
"Bao";1995-07-18 02:00:00;238.0;200.0;1995;29;1.0;0.5025125628140703;196.0;206.0
"Bao";1995-07-25 02:00:00;238.0;206.0;1995;30;6.0;3.0;199.5;203.0
"Bao";1995-08-01 02:00:00;238.0;203.0;1995;31;-3.0;-1.4563106796116505;202.0;194.0
"Bao";1995-08-08 02:00:00;238.0;194.0;1995;32;-9.0;-4.433497536945813;200.75;196.0
"Bao";1995-08-15 02:00:00;238.0;196.0;1995;33;2.0;1.0309278350515463;199.75;195.0
"Bao";1995-08-22 02:00:00;238.0;195.0;1995;34;-1.0;-0.5102040816326531;197.0;185.0
"Bao";1995-08-29 02:00:00;238.0;185.0;1995;35;-10.0;-5.128205128205128;192.5;185.0
"Bao";1995-09-05 02:00:00;238.0;185.0;1995;36;0.0;0.0;190.25;167.0
"Bao";1995-09-12 02:00:00;238.0;167.0;1995;37;-18.0;-9.72972972972973;183.0;159.0
"Bao";1995-09-19 02:00:00;238.0;159.0;1995;38;-8.0;-4.790419161676647;174.0;159.0
"Bao";1995-09-26 01:00:00;238.0;159.0;1995;39;0.0;0.0;167.5;146.0
"Bao";1995-10-03 01:00:00;238.0;146.0;1995;40;-13.0;-8.176100628930817;157.75;145.0
"Bao";1995-10-10 01:00:00;238.0;145.0;1995;41;-1.0;-0.684931506849315;152.25;140.0
"Bao";1995-10-17 01:00:00;238.0;140.0;1995;42;-5.0;-3.4482758620689653;147.5;129.0
"Bao";1995-10-24 01:00:00;238.0;129.0;1995;43;-11.0;-7.857142857142857;140.0;124.0
"Bao";1995-10-31 01:00:00;238.0;124.0;1995;44;-5.0;-3.875968992248062;134.5;120.0
"Bao";1995-11-07 01:00:00;238.0;120.0;1995;45;-4.0;-3.225806451612903;128.25;119.0
"Bao";1995-11-14 01:00:00;238.0;119.0;1995;46;-1.0;-0.8333333333333334;123.0;135.0
"Bao";1995-11-21 01:00:00;238.0;135.0;1995;47;16.0;13.445378151260504;124.5;149.0
"Bao";1995-11-28 01:00:00;238.0;149.0;1995;48;14.0;10.37037037037037;130.75;170.0
"Bao";1995-12-05 01:00:00;238.0;170.0;1995;49;21.0;14.093959731543624;143.25;177.0
"Bao";1995-12-12 01:00:00;238.0;177.0;1995;50;7.0;4.117647058823529;157.75;173.0
"Bao";1995-12-19 01:00:00;238.0;173.0;1995;51;-4.0;-2.2598870056497176;167.25;188.0
"Bao";1995-12-26 01:00:00;238.0;188.0;1995;52;15.0;8.670520231213873;177.0;191.0
"Bao";1996-01-02 01:00:00;238.0;191.0;1996;1;3.0;1.5957446808510638;182.25;193.0
"Bao";1996-01-09 01:00:00;238.0;193.0;1996;2;2.0;1.0471204188481675;186.25;218.0
"Bao";1996-01-16 01:00:00;238.0;218.0;1996;3;25.0;12.953367875647666;197.5;205.0
"Bao";1996-01-23 01:00:00;238.0;205.0;1996;4;-13.0;-5.963302752293578;201.75;197.0
"Bao";1996-01-30 01:00:00;238.0;197.0;1996;5;-8.0;-3.902439024390244;203.25;188.0
"Bao";1996-02-06 01:00:00;238.0;188.0;1996;6;-9.0;-4.568527918781726;202.0;189.0
"Bao";1996-02-13 01:00:00;238.0;189.0;1996;7;1.0;0.5319148936170213;194.75;179.0
"Bao";1996-02-20 01:00:00;238.0;179.0;1996;8;-10.0;-5.291005291005291;188.25;174.0
"Bao";1996-02-27 01:00:00;238.0;174.0;1996;9;-5.0;-2.793296089385475;182.5;169.0
"Bao";1996-03-05 01:00:00;238.0;169.0;1996;10;-5.0;-2.8735632183908044;177.75;164.0
"Bao";1996-03-12 01:00:00;238.0;164.0;1996;11;-5.0;-2.9585798816568047;171.5;184.0
"Bao";1996-03-19 01:00:00;238.0;184.0;1996;12;20.0;12.195121951219512;172.75;190.0
"Bao";1996-03-26 01:00:00;238.0;190.0;1996;13;6.0;3.260869565217391;176.75;191.0
"Bao";1996-04-02 02:00:00;238.0;191.0;1996;14;1.0;0.5263157894736842;182.25;209.0
"Bao";1996-04-09 02:00:00;238.0;209.0;1996;15;18.0;9.424083769633508;193.5;211.0
"Bao";1996-04-16 02:00:00;238.0;211.0;1996;16;2.0;0.9569377990430622;200.25;206.0
"Bao";1996-04-23 02:00:00;238.0;206.0;1996;17;-5.0;-2.3696682464454977;204.25;200.0
"Bao";1996-04-30 02:00:00;238.0;200.0;1996;18;-6.0;-2.912621359223301;206.5;195.0
"Bao";1996-05-07 02:00:00;238.0;195.0;1996;19;-5.0;-2.5;203.0;190.0
"Bao";1996-05-14 02:00:00;238.0;190.0;1996;20;-5.0;-2.564102564102564;197.75;191.0
"Bao";1996-05-21 02:00:00;238.0;191.0;1996;21;1.0;0.5263157894736842;194.0;185.0
"Bao";1996-05-28 02:00:00;238.0;185.0;1996;22;-6.0;-3.1413612565445024;190.25;174.0
"Bao";1996-06-04 02:00:00;238.0;174.0;1996;23;-11.0;-5.9459459459459465;185.0;167.0
"Bao";1996-06-11 02:00:00;238.0;167.0;1996;24;-7.0;-4.022988505747127;179.25;154.0
"Bao";1996-06-18 02:00:00;238.0;154.0;1996;25;-13.0;-7.784431137724551;170.0;148.0
"Bao";1996-06-25 02:00:00;238.0;148.0;1996;26;-6.0;-3.896103896103896;160.75;146.0
"Bao";1996-07-02 02:00:00;238.0;146.0;1996;27;-2.0;-1.3513513513513513;153.75;141.0
"Bao";1996-07-09 02:00:00;238.0;141.0;1996;28;-5.0;-3.4246575342465753;147.25;131.0
"Bao";1996-07-16 02:00:00;238.0;131.0;1996;29;-10.0;-7.092198581560284;141.5;126.0
"Bao";1996-07-23 02:00:00;238.0;126.0;1996;30;-5.0;-3.816793893129771;136.0;117.0
"Bao";1996-07-30 02:00:00;238.0;117.0;1996;31;-9.0;-7.142857142857142;128.75;115.0
"Bao";1996-08-06 02:00:00;238.0;115.0;1996;32;-2.0;-1.7094017094017095;122.25;114.0
"Bao";1996-08-13 02:00:00;238.0;114.0;1996;33;-1.0;-0.8695652173913043;118.0;110.0
"Bao";1996-08-20 02:00:00;238.0;110.0;1996;34;-4.0;-3.508771929824561;114.0;106.0
"Bao";1996-08-27 02:00:00;238.0;106.0;1996;35;-4.0;-3.6363636363636362;111.25;105.0
"Bao";1996-09-03 02:00:00;238.0;105.0;1996;36;-1.0;-0.9433962264150944;108.75;106.0
"Bao";1996-09-10 02:00:00;238.0;106.0;1996;37;1.0;0.9523809523809524;106.75;135.0
"Bao";1996-09-17 02:00:00;238.0;135.0;1996;38;29.0;27.358490566037734;113.0;170.0
"Bao";1996-09-24 02:00:00;238.0;170.0;1996;39;35.0;25.925925925925924;129.0;189.0
"Bao";1996-10-01 02:00:00;238.0;189.0;1996;40;19.0;11.176470588235295;150.0;199.0
"Bao";1996-10-08 02:00:00;238.0;199.0;1996;41;10.0;5.291005291005291;173.25;189.0
"Bao";1996-10-15 02:00:00;238.0;189.0;1996;42;-10.0;-5.025125628140704;186.75;177.0
"Bao";1996-10-22 02:00:00;238.0;177.0;1996;43;-12.0;-6.349206349206349;188.5;160.0
"Bao";1996-10-29 01:00:00;238.0;160.0;1996;44;-17.0;-9.6045197740113;181.25;148.0
"Bao";1996-11-05 01:00:00;238.0;148.0;1996;45;-12.0;-7.5;168.5;137.0
"Bao";1996-11-12 01:00:00;238.0;137.0;1996;46;-11.0;-7.4324324324324325;155.5;131.0
"Bao";1996-11-19 01:00:00;238.0;131.0;1996;47;-6.0;-4.37956204379562;144.0;145.0
"Bao";1996-11-26 01:00:00;238.0;145.0;1996;48;14.0;10.687022900763358;140.25;156.0
"Bao";1996-12-03 01:00:00;238.0;156.0;1996;49;11.0;7.586206896551724;142.25;163.0
"Bao";1996-12-10 01:00:00;238.0;163.0;1996;50;7.0;4.487179487179487;148.75;176.0
"Bao";1996-12-17 01:00:00;238.0;176.0;1996;51;13.0;7.975460122699387;160.0;182.0
"Bao";1996-12-24 01:00:00;238.0;182.0;1996;52;6.0;3.4090909090909087;169.25;181.0
"Bao";1996-12-31 01:00:00;238.0;181.0;1996;1;-1.0;-0.5494505494505495;175.5;176.0
"Bao";1997-01-07 01:00:00;238.0;176.0;1997;2;-5.0;-2.7624309392265194;178.75;175.0
"Bao";1997-01-14 01:00:00;238.0;175.0;1997;3;-1.0;-0.5681818181818182;178.5;173.0
"Bao";1997-01-21 01:00:00;238.0;173.0;1997;4;-2.0;-1.1428571428571428;176.25;173.0
"Bao";1997-01-28 01:00:00;238.0;173.0;1997;5;0.0;0.0;174.25;169.0
"Bao";1997-02-04 01:00:00;238.0;169.0;1997;6;-4.0;-2.312138728323699;172.5;165.0
"Bao";1997-02-11 01:00:00;238.0;165.0;1997;7;-4.0;-2.366863905325444;170.0;163.0
"Bao";1997-02-18 01:00:00;238.0;163.0;1997;8;-2.0;-1.2121212121212122;167.5;160.0
"Bao";1997-02-25 01:00:00;238.0;160.0;1997;9;-3.0;-1.8404907975460123;164.25;152.0
"Bao";1997-03-04 01:00:00;238.0;152.0;1997;10;-8.0;-5.0;160.0;144.0
"Bao";1997-03-11 01:00:00;238.0;144.0;1997;11;-8.0;-5.263157894736842;154.75;134.0
"Bao";1997-03-18 01:00:00;238.0;134.0;1997;12;-10.0;-6.944444444444445;147.5;129.0
"Bao";1997-03-25 01:00:00;238.0;129.0;1997;13;-5.0;-3.731343283582089;139.75;124.0
"Bao";1997-04-01 02:00:00;238.0;124.0;1997;14;-5.0;-3.875968992248062;132.75;118.0
"Bao";1997-04-08 02:00:00;238.0;118.0;1997;15;-6.0;-4.838709677419355;126.25;119.0
"Bao";1997-04-15 02:00:00;238.0;119.0;1997;16;1.0;0.847457627118644;122.5;117.0
"Bao";1997-04-22 02:00:00;238.0;117.0;1997;17;-2.0;-1.680672268907563;119.5;120.0
"Bao";1997-04-29 02:00:00;238.0;120.0;1997;18;3.0;2.564102564102564;118.5;124.0
"Bao";1997-05-06 02:00:00;238.0;124.0;1997;19;4.0;3.3333333333333335;120.0;125.0
"Bao";1997-05-13 02:00:00;238.0;125.0;1997;20;1.0;0.8064516129032258;121.5;129.0
"Bao";1997-05-20 02:00:00;238.0;129.0;1997;21;4.0;3.2;124.5;136.0
"Bao";1997-05-27 02:00:00;238.0;136.0;1997;22;7.0;5.426356589147287;128.5;145.0
"Bao";1997-06-03 02:00:00;238.0;145.0;1997;23;9.0;6.61764705882353;133.75;161.0
"Bao";1997-06-10 02:00:00;238.0;161.0;1997;24;16.0;11.03448275862069;142.75;177.0
"Bao";1997-06-17 02:00:00;238.0;177.0;1997;25;16.0;9.937888198757763;154.75;186.0
"Bao";1997-06-24 02:00:00;238.0;186.0;1997;26;9.0;5.084745762711865;167.25;188.0
"Bao";1997-07-01 02:00:00;238.0;188.0;1997;27;2.0;1.0752688172043012;178.0;191.0
"Bao";1997-07-08 02:00:00;238.0;191.0;1997;28;3.0;1.5957446808510638;185.5;193.0
"Bao";1997-07-15 02:00:00;238.0;193.0;1997;29;2.0;1.0471204188481675;189.5;196.0
"Bao";1997-07-22 02:00:00;238.0;196.0;1997;30;3.0;1.5544041450777202;192.0;192.0
"Bao";1997-07-29 02:00:00;238.0;192.0;1997;31;-4.0;-2.0408163265306123;193.0;187.0
"Bao";1997-08-05 02:00:00;238.0;187.0;1997;32;-5.0;-2.604166666666667;192.0;166.0
"Bao";1997-08-12 02:00:00;238.0;166.0;1997;33;-21.0;-11.229946524064172;185.25;149.0
"Bao";1997-08-19 02:00:00;238.0;149.0;1997;34;-17.0;-10.240963855421686;173.5;134.0
"Bao";1997-08-26 02:00:00;238.0;134.0;1997;35;-15.0;-10.06711409395973;159.0;129.0
"Bao";1997-09-02 02:00:00;238.0;129.0;1997;36;-5.0;-3.731343283582089;144.5;128.0
"Bao";1997-09-09 02:00:00;238.0;128.0;1997;37;-1.0;-0.7751937984496124;135.0;129.0
"Bao";1997-09-16 02:00:00;238.0;129.0;1997;38;1.0;0.78125;130.0;129.0
"Bao";1997-09-23 02:00:00;238.0;129.0;1997;39;0.0;0.0;128.75;126.0
"Bao";1997-09-30 02:00:00;238.0;126.0;1997;40;-3.0;-2.3255813953488373;128.0;126.0
"Bao";1997-10-07 02:00:00;238.0;126.0;1997;41;0.0;0.0;127.5;126.0
"Bao";1997-10-14 02:00:00;238.0;126.0;1997;42;0.0;0.0;126.75;132.0
"Bao";1997-10-21 02:00:00;238.0;132.0;1997;43;6.0;4.761904761904762;127.5;137.0
"Bao";1997-10-28 01:00:00;238.0;137.0;1997;44;5.0;3.787878787878788;130.25;145.0
"Bao";1997-11-04 01:00:00;238.0;145.0;1997;45;8.0;5.839416058394161;135.0;155.0
"Bao";1997-11-11 01:00:00;238.0;155.0;1997;46;10.0;6.896551724137931;142.25;174.0
"Bao";1997-11-18 01:00:00;238.0;174.0;1997;47;19.0;12.258064516129032;152.75;180.0
"Bao";1997-11-25 01:00:00;238.0;180.0;1997;48;6.0;3.4482758620689653;163.5;185.0
"Bao";1997-12-02 01:00:00;238.0;185.0;1997;49;5.0;2.7777777777777777;173.5;186.0
"Bao";1997-12-09 01:00:00;238.0;186.0;1997;50;1.0;0.5405405405405406;181.25;179.0
"Bao";1997-12-16 01:00:00;238.0;179.0;1997;51;-7.0;-3.763440860215054;182.5;179.0
"Bao";1997-12-23 01:00:00;238.0;179.0;1997;52;0.0;0.0;182.25;184.0
"Bao";1997-12-30 01:00:00;238.0;184.0;1997;1;5.0;2.793296089385475;182.0;191.0
"Bao";1998-01-06 01:00:00;238.0;191.0;1998;2;7.0;3.804347826086957;183.25;203.0
"Bao";1998-01-13 01:00:00;238.0;203.0;1998;3;12.0;6.282722513089005;189.25;214.0
"Bao";1998-01-20 01:00:00;238.0;214.0;1998;4;11.0;5.41871921182266;198.0;203.0
"Bao";1998-01-27 01:00:00;238.0;203.0;1998;5;-11.0;-5.14018691588785;202.75;200.0
"Bao";1998-02-03 01:00:00;238.0;200.0;1998;6;-3.0;-1.477832512315271;205.0;197.0
"Bao";1998-02-10 01:00:00;238.0;197.0;1998;7;-3.0;-1.5;203.5;174.0
"Bao";1998-02-17 01:00:00;238.0;174.0;1998;8;-23.0;-11.6751269035533;193.5;154.0
"Bao";1998-02-24 01:00:00;238.0;154.0;1998;9;-20.0;-11.494252873563218;181.25;141.0
"Bao";1998-03-03 01:00:00;238.0;141.0;1998;10;-13.0;-8.441558441558442;166.5;131.0
"Bao";1998-03-10 01:00:00;238.0;131.0;1998;11;-10.0;-7.092198581560284;150.0;134.0
"Bao";1998-03-17 01:00:00;238.0;134.0;1998;12;3.0;2.2900763358778624;140.0;136.0
"Bao";1998-03-24 01:00:00;238.0;136.0;1998;13;2.0;1.4925373134328357;135.5;137.0
